FromNode,ToNode,SourcePort,DestinationPort,Size,Priority,StartTime,EndTime,Duration
h30,h27,3,5,492,0,+1001291064.0ns,+1001297398.0ns,6334
h14,h11,1,5,492,0,+1001291064.0ns,+1001297566.0ns,6502
h4,h16,1,4,37044,0,+1001247699.0ns,+1001298101.0ns,50402
h27,h22,3,3,43635,0,+1001287096.0ns,+1001298117.0ns,11021
h2,h10,1,6,253576,0,+1001192665.0ns,+1001299085.0ns,106420
h14,h5,1,5,571,0,+1001293058.0ns,+1001299547.0ns,6489
h6,h5,1,11,357,0,+1001298826.0ns,+1001300901.0ns,2075
h4,h8,1,1,489,0,+1001272038.0ns,+1001302583.0ns,30545
h29,h30,3,2,672,0,+1001301245.0ns,+1001303359.0ns,2114
h13,h14,1,2,672,0,+1001301245.0ns,+1001303359.0ns,2114
h13,h15,1,3,1494,0,+1001280449.0ns,+1001304585.0ns,24136
h30,h19,3,2,251,0,+1001255619.0ns,+1001304597.0ns,48978
h11,h6,1,3,43635,0,+1001287096.0ns,+1001304981.0ns,17885
h16,h5,1,2,581,0,+1001298987.0ns,+1001305294.0ns,6307
h21,h27,3,3,6505,0,+1001298882.0ns,+1001306026.0ns,7144
h5,h11,1,3,6505,0,+1001298882.0ns,+1001306137.0ns,7255
h16,h7,1,3,973,0,+1001299818.0ns,+1001306304.0ns,6486
h2,h11,1,4,603,0,+1001282236.0ns,+1001306341.0ns,24105
