FromNode,ToNode,SourcePort,DestinationPort,Size,Priority,StartTime,EndTime,Duration
h30,h26,3,6,52630,0,+1048519123.0ns,+1048530046.0ns,10923
h31,h29,3,7,58802,0,+1048053208.0ns,+1048530909.0ns,477701
h27,h18,3,9,8299803,0,+1046417076.0ns,+1048533579.0ns,2116503
h32,h20,3,10,21046,0,+1048576141.0ns,+1048587075.0ns,10934
h17,h22,3,6,126917,0,+1047981567.0ns,+1048590595.0ns,609028
h17,h27,3,10,1042165,0,+1048376463.0ns,+1048607308.0ns,230845
h20,h21,3,6,565823,0,+1047850893.0ns,+1048607735.0ns,756842
h17,h28,3,10,3379880,0,+1048097405.0ns,+1048618350.0ns,520945
h9,h23,2,15,48059,0,+1043220262.0ns,+1048620315.0ns,5400053
h18,h21,3,7,2055668,0,+1047000247.0ns,+1048631139.0ns,1630892
h12,h21,2,16,2194009,0,+1043879936.0ns,+1048687572.0ns,4807636
h10,h20,2,8,842,0,+1040839569.0ns,+1048696442.0ns,7856873
h18,h24,3,11,4562348,0,+1047911986.0ns,+1048720938.0ns,808952
h29,h20,3,7,5218,0,+1048734966.0ns,+1048743093.0ns,8127
h21,h23,3,6,19696069,0,+1039088787.0ns,+1048765234.0ns,9676447
h5,h20,2,19,62904,0,+1045444892.0ns,+1048811737.0ns,3366845
h16,h20,2,14,149427,0,+1045319405.0ns,+1048812596.0ns,3493191
h28,h21,3,11,8944,0,+1047556056.0ns,+1048887873.0ns,1331817
h32,h28,3,3,37629,0,+1047914185.0ns,+1048896179.0ns,981994
h23,h25,3,6,64741,0,+1048296486.0ns,+1048905239.0ns,608753
h27,h19,3,4,175097,0,+1048488406.0ns,+1048923296.0ns,434890
h24,h26,3,6,1418,0,+1048423810.0ns,+1048924279.0ns,500469
h31,h27,3,6,1019,0,+1048930932.0ns,+1048937442.0ns,6510
h24,h30,3,11,92346,0,+1048733535.0ns,+1048993863.0ns,260328
h21,h32,3,6,16694216,0,+1043629046.0ns,+1049005972.0ns,5376926
h16,h23,2,13,631014,0,+1042305685.0ns,+1049036782.0ns,6731097
h21,h30,3,10,46029,0,+1048727370.0ns,+1049041248.0ns,313878
h29,h22,3,6,276,0,+1048610259.0ns,+1049045734.0ns,435475
h32,h21,3,9,48811,0,+1048269132.0ns,+1049078139.0ns,809007
h31,h19,3,15,876162,0,+1047764720.0ns,+1049087767.0ns,1323047
h23,h25,3,5,6648895,0,+1047155409.0ns,+1049110965.0ns,1955556
h9,h22,2,14,422639,0,+1042144160.0ns,+1049111956.0ns,6967796
h5,h21,2,15,71853,0,+1041005336.0ns,+1049115347.0ns,8110011
h24,h31,3,6,71400,0,+1048869949.0ns,+1049123920.0ns,253971
h27,h18,3,10,23912,0,+1049134357.0ns,+1049144447.0ns,10090
h29,h17,3,12,1859,0,+1049145763.0ns,+1049153773.0ns,8010
h17,h19,3,7,4763701,0,+1048339264.0ns,+1049153914.0ns,814650
h28,h19,3,9,70702,0,+1048709850.0ns,+1049160202.0ns,450352
h23,h28,3,3,9092,0,+1048685447.0ns,+1049178806.0ns,493359
h23,h31,3,9,543750,0,+1048698354.0ns,+1049189077.0ns,490723
h31,h18,3,9,10675,0,+1049183841.0ns,+1049191792.0ns,7951
h27,h26,3,7,75995,0,+1049176881.0ns,+1049194320.0ns,17439
h3,h20,2,16,14276,0,+1039424587.0ns,+1049221012.0ns,9796425
h22,h24,3,12,32416,0,+1049037168.0ns,+1049238458.0ns,201290
h6,h23,2,13,1360834,0,+1038791402.0ns,+1049254185.0ns,10462783
h31,h26,3,8,1673627,0,+1049044037.0ns,+1049259095.0ns,215058
h32,h29,3,11,21952,0,+1049252822.0ns,+1049260735.0ns,7913
h16,h22,2,16,20896,0,+1046249881.0ns,+1049261626.0ns,3011745
h20,h30,3,8,46812,0,+1049254462.0ns,+1049268026.0ns,13564
h11,h23,2,13,1876813,0,+1044058431.0ns,+1049313943.0ns,5255512
h27,h24,3,6,25839,0,+1049206720.0ns,+1049320704.0ns,113984
h32,h22,3,9,5353583,0,+1047353931.0ns,+1049362183.0ns,2008252
h3,h21,2,18,48518,0,+1044968883.0ns,+1049401307.0ns,4432424
h12,h23,2,15,1465,0,+1043858310.0ns,+1049408434.0ns,5550124
h28,h19,3,7,4798009,0,+1045543950.0ns,+1049410525.0ns,3866575
h12,h23,2,16,35888,0,+1046301852.0ns,+1049430782.0ns,3128930
h10,h22,2,15,51087,0,+1044888202.0ns,+1049459936.0ns,4571734
h5,h21,2,9,1356026,0,+1036524701.0ns,+1049472087.0ns,12947386
h9,h21,2,17,29273,0,+1044624290.0ns,+1049487118.0ns,4862828
h23,h31,3,8,1516430,0,+1048229577.0ns,+1049496982.0ns,1267405
h25,h22,3,11,54463,0,+1048947761.0ns,+1049502239.0ns,554478
h5,h21,2,14,1599665,0,+1040492401.0ns,+1049504706.0ns,9012305
h32,h31,3,2,5931,0,+1049512750.0ns,+1049515360.0ns,2610
h27,h32,3,11,26388,0,+1049504637.0ns,+1049515787.0ns,11150
h3,h23,2,14,36131,0,+1046876098.0ns,+1049517171.0ns,2641073
h9,h22,2,16,50872,0,+1045532564.0ns,+1049540387.0ns,4007823
h12,h20,2,14,1324348,0,+1043379873.0ns,+1049553584.0ns,6173711
h27,h28,3,5,137535,0,+1049562404.0ns,+1049575827.0ns,13423
h25,h30,3,7,415563,0,+1049561995.0ns,+1049607621.0ns,45626
h19,h24,3,3,37954,0,+1049354597.0ns,+1049652292.0ns,297695
h30,h21,3,9,188886,0,+1049219477.0ns,+1049694943.0ns,475466
h25,h29,3,13,33887,0,+1049706856.0ns,+1049716595.0ns,9739
h7,h22,2,13,79832,0,+1046134112.0ns,+1049716967.0ns,3582855
h25,h19,3,10,3908164,0,+1049168903.0ns,+1049742844.0ns,573941
h25,h20,3,11,10957,0,+1049547253.0ns,+1049758740.0ns,211487
h29,h22,3,7,4219,0,+1049595721.0ns,+1049761108.0ns,165387
h1,h22,2,10,24013,0,+1039265562.0ns,+1049774759.0ns,10509197
h11,h21,2,16,13768,0,+1044029493.0ns,+1049806756.0ns,5777263
h28,h31,3,10,7927,0,+1049830994.0ns,+1049842351.0ns,11357
h8,h22,2,18,6536271,0,+1043146586.0ns,+1049847030.0ns,6700444
h21,h26,3,8,1572019,0,+1048952280.0ns,+1049848092.0ns,895812
h27,h19,3,5,57903,0,+1049783721.0ns,+1049849947.0ns,66226
h6,h20,2,16,42638,0,+1047478414.0ns,+1049854094.0ns,2375680
h32,h24,3,5,1619,0,+1049769079.0ns,+1049859008.0ns,89929
h22,h25,3,2,27845,0,+1049226624.0ns,+1049877593.0ns,650969
h28,h30,3,4,1450224,0,+1049037849.0ns,+1049881431.0ns,843582
h25,h28,3,17,2119,0,+1049883094.0ns,+1049887734.0ns,4640
h11,h21,2,17,28977,0,+1045948211.0ns,+1049898159.0ns,3949948
h29,h26,3,13,715310,0,+1049787984.0ns,+1049912613.0ns,124629
h24,h32,3,9,68332,0,+1049701735.0ns,+1049925601.0ns,223866
h4,h21,2,15,115054,0,+1045152354.0ns,+1049937972.0ns,4785618
h20,h17,3,7,1291624,0,+1049752721.0ns,+1049968927.0ns,216206
h27,h30,3,8,27199,0,+1049972467.0ns,+1049982356.0ns,9889
h3,h22,2,15,169149,0,+1045862021.0ns,+1050007956.0ns,4145935
h15,h22,2,15,431914,0,+1040519340.0ns,+1050011598.0ns,9492258
h19,h24,3,4,38764,0,+1050008962.0ns,+1050022224.0ns,13262
h21,h27,3,7,8846088,0,+1048257378.0ns,+1050040853.0ns,1783475
h21,h25,3,11,74649,0,+1049274847.0ns,+1050042714.0ns,767867
h22,h32,3,9,44748,0,+1050016660.0ns,+1050045970.0ns,29310
h17,h20,3,5,46859,0,+1049977142.0ns,+1050079645.0ns,102503
h25,h29,3,14,17908,0,+1050107482.0ns,+1050118260.0ns,10778
h30,h25,3,11,2724284,0,+1049395090.0ns,+1050155577.0ns,760487
