Time,Node,PortIndex,RxByte
+1041100000.0ns,s44,0,1228082541
+1041200000.0ns,s44,0,1231169966
+1041300000.0ns,s44,0,1234361966
+1041400000.0ns,s44,0,1237340397
+1041500000.0ns,s44,0,1240771576
+1041600000.0ns,s44,0,1243788954
+1041700000.0ns,s44,0,1247275670
+1041800000.0ns,s44,0,1249667654
+1041900000.0ns,s44,0,1251703116
+1042000000.0ns,s44,0,1254265851
+1042100000.0ns,s44,0,1257520525
+1042200000.0ns,s44,0,1262088091
+1042300000.0ns,s44,0,1266132670
+1042400000.0ns,s44,0,1270075220
+1042500000.0ns,s44,0,1273903410
+1042600000.0ns,s44,0,1277817991
+1042700000.0ns,s44,0,1281121317
+1042800000.0ns,s44,0,1285047432
+1042900000.0ns,s44,0,1288852349
+1043000000.0ns,s44,0,1292945164
+1043100000.0ns,s44,0,1297203487
+1043200000.0ns,s44,0,1301921491
+1043300000.0ns,s44,0,1306986934
+1043400000.0ns,s44,0,1311617500
+1043500000.0ns,s44,0,1315876144
+1043600000.0ns,s44,0,1319607006
+1043700000.0ns,s44,0,1323591443
+1043800000.0ns,s44,0,1328339191
+1043900000.0ns,s44,0,1333234459
+1044000000.0ns,s44,0,1338225761
+1044100000.0ns,s44,0,1342787930
+1044200000.0ns,s44,0,1346150930
+1044300000.0ns,s44,0,1350034048
+1044400000.0ns,s44,0,1354141569
+1044500000.0ns,s44,0,1358468684
+1044600000.0ns,s44,0,1361552494
+1044700000.0ns,s44,0,1364146591
+1044800000.0ns,s44,0,1366781763
+1044900000.0ns,s44,0,1369461448
+1045000000.0ns,s44,0,1372082918
+1045100000.0ns,s44,0,1374653788
+1045200000.0ns,s44,0,1377122512
+1045300000.0ns,s44,0,1379404178
+1045400000.0ns,s44,0,1381675543
+1045500000.0ns,s44,0,1383901875
+1045600000.0ns,s44,0,1386154535
+1045700000.0ns,s44,0,1388378967
+1045800000.0ns,s44,0,1390768722
+1045900000.0ns,s44,0,1392819959
+1046000000.0ns,s44,0,1395235861
+1046100000.0ns,s44,0,1397671386
+1046200000.0ns,s44,0,1400414282
+1046300000.0ns,s44,0,1403171974
+1046400000.0ns,s44,0,1406168081
+1046500000.0ns,s44,0,1408739006
+1046600000.0ns,s44,0,1411165060
+1046700000.0ns,s44,0,1414479346
+1046800000.0ns,s44,0,1418123385
+1046900000.0ns,s44,0,1421112007
+1047000000.0ns,s44,0,1423527532
+1047100000.0ns,s44,0,1427000453
+1047200000.0ns,s44,0,1429994209
+1047300000.0ns,s44,0,1432876212
+1047400000.0ns,s44,0,1436105712
+1047500000.0ns,s44,0,1439106784
+1047600000.0ns,s44,0,1442844924
+1047700000.0ns,s44,0,1446529675
+1047800000.0ns,s44,0,1449979303
+1047900000.0ns,s44,0,1453655044
+1048000000.0ns,s44,0,1458163664
+1048100000.0ns,s44,0,1462270673
+1048200000.0ns,s44,0,1465915639
+1048300000.0ns,s44,0,1470192139
+1048400000.0ns,s44,0,1474353632
+1048500000.0ns,s44,0,1477925502
+1048600000.0ns,s44,0,1481273681
+1048700000.0ns,s44,0,1484845294
+1048800000.0ns,s44,0,1488555184
+1048900000.0ns,s44,0,1492662184
+1049000000.0ns,s44,0,1496585342
+1049100000.0ns,s44,0,1500433603
+1049200000.0ns,s44,0,1504326046
+1049300000.0ns,s44,0,1508069366
+1049400000.0ns,s44,0,1511720950
+1049500000.0ns,s44,0,1515553299
+1049600000.0ns,s44,0,1519996674
+1049700000.0ns,s44,0,1523632860
+1049800000.0ns,s44,0,1527039615
+1049900000.0ns,s44,0,1531086615
+1050000000.0ns,s44,0,1535834644
+1050100000.0ns,s44,0,1539582533
+1050200000.0ns,s44,0,1544297707
+1050300000.0ns,s44,0,1549122322
+1050400000.0ns,s44,0,1552963333
+1050500000.0ns,s44,0,1555748968
+1050600000.0ns,s44,0,1558525468
+1050700000.0ns,s44,0,1561230641
+1050800000.0ns,s44,0,1564138159
+1050900000.0ns,s44,0,1567432055
+1051000000.0ns,s44,0,1570352534
+1051100000.0ns,s44,0,1572972863
+1051200000.0ns,s44,0,1575855711
+1051300000.0ns,s44,0,1578449575
+1051400000.0ns,s44,0,1581037638
+1051500000.0ns,s44,0,1583762200
+1051600000.0ns,s44,0,1586343575
+1051700000.0ns,s44,0,1589040009
+1051800000.0ns,s44,0,1591612282
+1051900000.0ns,s44,0,1594797133
+1052000000.0ns,s44,0,1598596633
+1052100000.0ns,s44,0,1601674888
+1052200000.0ns,s44,0,1604718167
+1052300000.0ns,s44,0,1608056189
+1052400000.0ns,s44,0,1611325598
+1052500000.0ns,s44,0,1614738093
+1052600000.0ns,s44,0,1618019833
+1052700000.0ns,s44,0,1620935833
+1052800000.0ns,s44,0,1623986815
+1052900000.0ns,s44,0,1626933582
+1053000000.0ns,s44,0,1630349562
+1053100000.0ns,s44,0,1633379562
+1053200000.0ns,s44,0,1636564907
+1053300000.0ns,s44,0,1639239407
+1053400000.0ns,s44,0,1642842434
+1053500000.0ns,s44,0,1647058303
+1053600000.0ns,s44,0,1651613464
+1053700000.0ns,s44,0,1655033637
+1053800000.0ns,s44,0,1658168637
+1053900000.0ns,s44,0,1661849098
+1054000000.0ns,s44,0,1666117395
+1054100000.0ns,s44,0,1670559034
+1054200000.0ns,s44,0,1674912034
+1054300000.0ns,s44,0,1679237737
+1054400000.0ns,s44,0,1683513827
+1054500000.0ns,s44,0,1687111077
+1054600000.0ns,s44,0,1689905776
+1054700000.0ns,s44,0,1692365285
+1054800000.0ns,s44,0,1695429785
+1054900000.0ns,s44,0,1700037551
+1055000000.0ns,s44,0,1704383594
+1055100000.0ns,s44,0,1708385734
+1055200000.0ns,s44,0,1712173780
+1055300000.0ns,s44,0,1715839366
+1055400000.0ns,s44,0,1719361744
+1055500000.0ns,s44,0,1723093500
+1055600000.0ns,s44,0,1727561450
+1055700000.0ns,s44,0,1732253564
+1055800000.0ns,s44,0,1736870576
+1055900000.0ns,s44,0,1740814952
+1056000000.0ns,s44,0,1745597926
+1056100000.0ns,s44,0,1750449240
+1056200000.0ns,s44,0,1755622975
+1056300000.0ns,s44,0,1759600332
+1056400000.0ns,s44,0,1763027399
+1056500000.0ns,s44,0,1766454001
+1056600000.0ns,s44,0,1770084387
+1056700000.0ns,s44,0,1773816707
+1056800000.0ns,s44,0,1777626303
+1056900000.0ns,s44,0,1780429558
+1057000000.0ns,s44,0,1783260058
+1057100000.0ns,s44,0,1785884088
+1057200000.0ns,s44,0,1788561311
+1057300000.0ns,s44,0,1791577413
+1057400000.0ns,s44,0,1793912756
+1057500000.0ns,s44,0,1796050450
+1057600000.0ns,s44,0,1798373836
+1057700000.0ns,s44,0,1800994253
+1057800000.0ns,s44,0,1803200347
+1057900000.0ns,s44,0,1805925847
+1058000000.0ns,s44,0,1808625172
+1058100000.0ns,s44,0,1811424352
+1058200000.0ns,s44,0,1813923352
+1058300000.0ns,s44,0,1816089352
+1058400000.0ns,s44,0,1818097148
+1058500000.0ns,s44,0,1820824127
+1058600000.0ns,s44,0,1823319743
+1058700000.0ns,s44,0,1825736243
+1058800000.0ns,s44,0,1828355243
+1058900000.0ns,s44,0,1831353381
+1059000000.0ns,s44,0,1835086656
+1059100000.0ns,s44,0,1838589794
+1059200000.0ns,s44,0,1842278464
+1059300000.0ns,s44,0,1846174352
+1059400000.0ns,s44,0,1849743892
+1059500000.0ns,s44,0,1853082484
+1059600000.0ns,s44,0,1856544194
+1059700000.0ns,s44,0,1859966272
+1059800000.0ns,s44,0,1863849555
+1059900000.0ns,s44,0,1868052149
+1060000000.0ns,s44,0,1872279476
+1060100000.0ns,s44,0,1876389922
+1060200000.0ns,s44,0,1879109861
+1060300000.0ns,s44,0,1882802418
+1060400000.0ns,s44,0,1886531956
+1060500000.0ns,s44,0,1890404446
+1060600000.0ns,s44,0,1893904029
+1060700000.0ns,s44,0,1897711910
+1060800000.0ns,s44,0,1901274090
+1060900000.0ns,s44,0,1904276052
+1061000000.0ns,s44,0,1906681813
+1061100000.0ns,s44,0,1909121287
+1061200000.0ns,s44,0,1911516787
+1061300000.0ns,s44,0,1914034899
+1061400000.0ns,s44,0,1916538263
+1061500000.0ns,s44,0,1919657460
+1061600000.0ns,s44,0,1922995502
+1061700000.0ns,s44,0,1925880637
+1061800000.0ns,s44,0,1928859797
+1061900000.0ns,s44,0,1931985797
+1062000000.0ns,s44,0,1934730797
+1062100000.0ns,s44,0,1938210797
+1062200000.0ns,s44,0,1942168240
+1062300000.0ns,s44,0,1945333240
+1062400000.0ns,s44,0,1948415084
+1062500000.0ns,s44,0,1951717224
+1062600000.0ns,s44,0,1955383563
+1062700000.0ns,s44,0,1959124721
+1062800000.0ns,s44,0,1963196670
+1062900000.0ns,s44,0,1966390510
+1063000000.0ns,s44,0,1969356376
+1063100000.0ns,s44,0,1972476038
+1063200000.0ns,s44,0,1975382533
+1063300000.0ns,s44,0,1978243033
+1063400000.0ns,s44,0,1981337533
+1063500000.0ns,s44,0,1984533009
+1063600000.0ns,s44,0,1988295792
+1063700000.0ns,s44,0,1992919925
+1063800000.0ns,s44,0,1996784851
+1063900000.0ns,s44,0,2000619341
+1064000000.0ns,s44,0,2003686841
+1064100000.0ns,s44,0,2006978908
+1064200000.0ns,s44,0,2010165300
+1064300000.0ns,s44,0,2013182677
+1064400000.0ns,s44,0,2016056677
+1064500000.0ns,s44,0,2019129858
+1064600000.0ns,s44,0,2022122358
+1064700000.0ns,s44,0,2025068228
+1064800000.0ns,s44,0,2028236228
+1064900000.0ns,s44,0,2031353124
+1065000000.0ns,s44,0,2034634706
+1065100000.0ns,s44,0,2038013449
+1065200000.0ns,s44,0,2041511544
+1065300000.0ns,s44,0,2044969089
+1065400000.0ns,s44,0,2048394745
+1065500000.0ns,s44,0,2051675915
+1065600000.0ns,s44,0,2054813200
+1065700000.0ns,s44,0,2057989912
+1065800000.0ns,s44,0,2061524229
+1065900000.0ns,s44,0,2065154748
+1066000000.0ns,s44,0,2068034726
+1066100000.0ns,s44,0,2070809726
+1066200000.0ns,s44,0,2073509726
+1066300000.0ns,s44,0,2075677147
+1066400000.0ns,s44,0,2078211536
+1066500000.0ns,s44,0,2081255672
+1066600000.0ns,s44,0,2083541672
+1066700000.0ns,s44,0,2086062558
+1066800000.0ns,s44,0,2088151268
+1066900000.0ns,s44,0,2090142721
+1067000000.0ns,s44,0,2091930338
+1067100000.0ns,s44,0,2094704394
+1067200000.0ns,s44,0,2097453743
+1067300000.0ns,s44,0,2099865661
+1067400000.0ns,s44,0,2102005437
+1067500000.0ns,s44,0,2104172937
+1067600000.0ns,s44,0,2106676060
+1067700000.0ns,s44,0,2109767560
+1067800000.0ns,s44,0,2113864390
+1067900000.0ns,s44,0,2116448209
+1068000000.0ns,s44,0,2118582709
+1068100000.0ns,s44,0,2120903845
+1068200000.0ns,s44,0,2124073345
+1068300000.0ns,s44,0,2126626322
+1068400000.0ns,s44,0,2128720789
+1068500000.0ns,s44,0,2131084066
+1068600000.0ns,s44,0,2133766066
+1068700000.0ns,s44,0,2136039480
+1068800000.0ns,s44,0,2138416348
+1068900000.0ns,s44,0,2140669348
+1069000000.0ns,s44,0,2143234348
+1069100000.0ns,s44,0,2145275774
+1069200000.0ns,s44,0,2146817172
+1069300000.0ns,s44,0,2148777672
+1069400000.0ns,s44,0,2151881433
+1069500000.0ns,s44,0,2154293433
+1069600000.0ns,s44,0,2157104968
+1069700000.0ns,s44,0,2160430468
+1069800000.0ns,s44,0,2163695597
+1069900000.0ns,s44,0,2166647597
+1070000000.0ns,s44,0,2169830881
+1070100000.0ns,s44,0,2173178881
+1070200000.0ns,s44,0,2176817465
+1070300000.0ns,s44,0,2180831638
+1070400000.0ns,s44,0,2183812288
+1070500000.0ns,s44,0,2187246448
+1070600000.0ns,s44,0,2191563448
+1070700000.0ns,s44,0,2196735834
+1070800000.0ns,s44,0,2198575801
+1070900000.0ns,s44,0,2200528452
+1071000000.0ns,s44,0,2203255452
+1071100000.0ns,s44,0,2205780250
+1071200000.0ns,s44,0,2208728909
