Time,Node,PortIndex,RxByte
+1057000000.0ns,s44,0,1707042656
+1057100000.0ns,s44,0,1711498841
+1057200000.0ns,s44,0,1715239833
+1057300000.0ns,s44,0,1719445833
+1057400000.0ns,s44,0,1723165460
+1057500000.0ns,s44,0,1726711336
+1057600000.0ns,s44,0,1730532890
+1057700000.0ns,s44,0,1733632989
+1057800000.0ns,s44,0,1735825598
+1057900000.0ns,s44,0,1738521407
+1058000000.0ns,s44,0,1741319187
+1058100000.0ns,s44,0,1744207601
+1058200000.0ns,s44,0,1747991773
+1058300000.0ns,s44,0,1749978205
+1058400000.0ns,s44,0,1752459899
+1058500000.0ns,s44,0,1755660886
+1058600000.0ns,s44,0,1758590740
+1058700000.0ns,s44,0,1761567418
+1058800000.0ns,s44,0,1764383967
+1058900000.0ns,s44,0,1766938437
+1059000000.0ns,s44,0,1769488437
+1059100000.0ns,s44,0,1771785470
+1059200000.0ns,s44,0,1774445391
+1059300000.0ns,s44,0,1777801777
+1059400000.0ns,s44,0,1779495025
+1059500000.0ns,s44,0,1782451673
+1059600000.0ns,s44,0,1785445185
+1059700000.0ns,s44,0,1788055800
+1059800000.0ns,s44,0,1790357882
+1059900000.0ns,s44,0,1793502797
+1060000000.0ns,s44,0,1796399232
+1060100000.0ns,s44,0,1799408232
+1060200000.0ns,s44,0,1802330828
+1060300000.0ns,s44,0,1805840606
+1060400000.0ns,s44,0,1809721099
+1060500000.0ns,s44,0,1812570860
+1060600000.0ns,s44,0,1815650403
+1060700000.0ns,s44,0,1819120650
+1060800000.0ns,s44,0,1821942853
+1060900000.0ns,s44,0,1823715853
+1061000000.0ns,s44,0,1826067189
+1061100000.0ns,s44,0,1828906530
+1061200000.0ns,s44,0,1832902911
+1061300000.0ns,s44,0,1836308361
+1061400000.0ns,s44,0,1838005973
+1061500000.0ns,s44,0,1840174973
+1061600000.0ns,s44,0,1842487973
+1061700000.0ns,s44,0,1844845973
+1061800000.0ns,s44,0,1848101560
+1061900000.0ns,s44,0,1851874060
+1062000000.0ns,s44,0,1854688060
+1062100000.0ns,s44,0,1858226076
+1062200000.0ns,s44,0,1861916579
+1062300000.0ns,s44,0,1865233339
+1062400000.0ns,s44,0,1869644434
+1062500000.0ns,s44,0,1873395556
+1062600000.0ns,s44,0,1877095119
+1062700000.0ns,s44,0,1881019859
+1062800000.0ns,s44,0,1885127010
+1062900000.0ns,s44,0,1887449010
+1063000000.0ns,s44,0,1889566672
+1063100000.0ns,s44,0,1892015320
+1063200000.0ns,s44,0,1894026820
+1063300000.0ns,s44,0,1895865113
+1063400000.0ns,s44,0,1897797499
+1063500000.0ns,s44,0,1900324415
+1063600000.0ns,s44,0,1903236255
+1063700000.0ns,s44,0,1907081584
+1063800000.0ns,s44,0,1909725122
+1063900000.0ns,s44,0,1913537058
+1064000000.0ns,s44,0,1917411104
+1064100000.0ns,s44,0,1921034630
+1064200000.0ns,s44,0,1923279207
+1064300000.0ns,s44,0,1926344519
+1064400000.0ns,s44,0,1929040929
+1064500000.0ns,s44,0,1931678315
+1064600000.0ns,s44,0,1934137318
+1064700000.0ns,s44,0,1936835222
+1064800000.0ns,s44,0,1939191722
+1064900000.0ns,s44,0,1941916563
+1065000000.0ns,s44,0,1945775462
+1065100000.0ns,s44,0,1949076015
+1065200000.0ns,s44,0,1951932798
+1065300000.0ns,s44,0,1954461191
+1065400000.0ns,s44,0,1956964691
+1065500000.0ns,s44,0,1959563577
+1065600000.0ns,s44,0,1962249087
+1065700000.0ns,s44,0,1965015342
+1065800000.0ns,s44,0,1968881705
+1065900000.0ns,s44,0,1972094705
+1066000000.0ns,s44,0,1974757948
+1066100000.0ns,s44,0,1977479764
+1066200000.0ns,s44,0,1980030256
+1066300000.0ns,s44,0,1982697256
+1066400000.0ns,s44,0,1985763256
+1066500000.0ns,s44,0,1989481316
+1066600000.0ns,s44,0,1993105879
+1066700000.0ns,s44,0,1996255991
+1066800000.0ns,s44,0,2000563107
+1066900000.0ns,s44,0,2003569717
+1067000000.0ns,s44,0,2006281635
+1067100000.0ns,s44,0,2010660848
+1067200000.0ns,s44,0,2015352848
+1067300000.0ns,s44,0,2020215051
+1067400000.0ns,s44,0,2024333617
+1067500000.0ns,s44,0,2029294429
+1067600000.0ns,s44,0,2034219747
+1067700000.0ns,s44,0,2039101910
+1067800000.0ns,s44,0,2042908910
+1067900000.0ns,s44,0,2046552922
+1068000000.0ns,s44,0,2049108290
+1068100000.0ns,s44,0,2051643290
+1068200000.0ns,s44,0,2054355711
+1068300000.0ns,s44,0,2057446712
+1068400000.0ns,s44,0,2060112828
+1068500000.0ns,s44,0,2062464878
+1068600000.0ns,s44,0,2065172639
+1068700000.0ns,s44,0,2068063831
