FromNode,ToNode,SourcePort,DestinationPort,Size,Priority,StartTime,EndTime,Duration
h1,h20,2,15,506,0,+1003820889.0ns,+1007692780.0ns,3871891
h12,h15,1,10,641,0,+1004492460.0ns,+1007693187.0ns,3200727
h16,h23,2,17,531,0,+1004714037.0ns,+1007693266.0ns,2979229
h10,h12,1,15,339,0,+1006587389.0ns,+1007693336.0ns,1105947
h1,h13,1,3,464520,0,+1003059262.0ns,+1007693843.0ns,4634581
h10,h2,1,12,501,0,+1005290469.0ns,+1007693864.0ns,2403395
h8,h16,1,14,971723,0,+1005539376.0ns,+1007694099.0ns,2154723
h27,h22,3,14,501,0,+1006946351.0ns,+1007694131.0ns,747780
h10,h3,1,9,307,0,+1005698734.0ns,+1007694518.0ns,1995784
h10,h2,1,16,678,0,+1005611834.0ns,+1007694521.0ns,2082687
h10,h4,1,12,1398,0,+1005525271.0ns,+1007694577.0ns,2169306
h32,h28,3,11,37487,0,+1007683544.0ns,+1007694749.0ns,11205
h1,h7,1,6,696,0,+1004573889.0ns,+1007694861.0ns,3120972
h10,h2,1,18,667,0,+1006196478.0ns,+1007695120.0ns,1498642
h10,h1,1,9,502,0,+1006343754.0ns,+1007695387.0ns,1351633
h29,h30,3,16,463,0,+1007693288.0ns,+1007695399.0ns,2111
h10,h4,1,14,587,0,+1007187936.0ns,+1007695802.0ns,507866
h7,h15,1,17,80175,0,+1006446003.0ns,+1007697102.0ns,1251099
h9,h1,1,10,355,0,+1005002406.0ns,+1007697636.0ns,2695230
h9,h3,1,16,371,0,+1005213570.0ns,+1007697731.0ns,2484161
h9,h4,1,11,917,0,+1005005825.0ns,+1007697807.0ns,2691982
h6,h2,1,17,565,0,+1005973763.0ns,+1007698010.0ns,1724247
h9,h4,1,13,677,0,+1005467376.0ns,+1007698288.0ns,2230912
h6,h3,1,10,466,0,+1006547698.0ns,+1007698478.0ns,1150780
h27,h32,3,18,658,0,+1007692375.0ns,+1007698774.0ns,6399
h6,h1,1,18,604,0,+1006772516.0ns,+1007698795.0ns,926279
h3,h21,2,16,35461,0,+1002999693.0ns,+1007699602.0ns,4699909
