FromNode,ToNode,SourcePort,DestinationPort,Size,Priority,StartTime,EndTime,Duration
h2,h21,2,9,1019,0,+1019109459.0ns,+1019520275.0ns,410816
h14,h21,2,8,2708,0,+1019070001.0ns,+1019521926.0ns,451925
h1,h22,2,6,4329697,0,+1017402924.0ns,+1019529179.0ns,2126255
h1,h23,2,8,2627,0,+1018922319.0ns,+1019558856.0ns,636537
h3,h23,2,3,6217619,0,+1017502806.0ns,+1019628226.0ns,2125420
h9,h21,2,12,1181316,0,+1018540508.0ns,+1019674205.0ns,1133697
h16,h20,2,6,4066859,0,+1018806046.0ns,+1019764037.0ns,957991
h13,h23,2,5,12138,0,+1019290593.0ns,+1019770122.0ns,479529
h4,h20,2,6,9921,0,+1019331471.0ns,+1019794246.0ns,462775
h4,h23,2,9,3318640,0,+1019150917.0ns,+1019902793.0ns,751876
h6,h20,2,6,648669,0,+1019403465.0ns,+1019918935.0ns,515470
h5,h23,2,6,74230,0,+1019579233.0ns,+1020012976.0ns,433743
h10,h22,2,4,36118,0,+1019274948.0ns,+1020195705.0ns,920757
h7,h22,2,6,73637,0,+1019819784.0ns,+1020323669.0ns,503885
h10,h23,2,6,155209,0,+1019874658.0ns,+1020395869.0ns,521211
h6,h22,2,8,20610,0,+1020075672.0ns,+1020600367.0ns,524695
h3,h21,2,2,4851169,0,+1005378249.0ns,+1020723260.0ns,15345011
h1,h22,2,7,89285,0,+1020084839.0ns,+1020745265.0ns,660426
h16,h22,2,4,197624,0,+1020085333.0ns,+1020766504.0ns,681171
h11,h23,2,5,828570,0,+1019897829.0ns,+1020793759.0ns,895930
h6,h23,2,7,2153299,0,+1019918359.0ns,+1020821828.0ns,903469
h12,h22,2,7,47713,0,+1020345537.0ns,+1020826939.0ns,481402
h12,h21,2,10,5077891,0,+1019604628.0ns,+1021034188.0ns,1429560
h13,h20,2,6,1469653,0,+1020004688.0ns,+1021050413.0ns,1045725
h13,h23,2,6,68972,0,+1020234402.0ns,+1021052452.0ns,818050
h14,h21,2,10,74659,0,+1020583876.0ns,+1021093281.0ns,509405
h6,h21,2,7,1578463,0,+1019918547.0ns,+1021179809.0ns,1261262
h9,h23,2,3,176665,0,+1020350364.0ns,+1021182991.0ns,832627
h5,h21,2,4,16393,0,+1020561812.0ns,+1021209243.0ns,647431
h14,h20,2,4,511028,0,+1015519474.0ns,+1021213553.0ns,5694079
h16,h22,2,5,25445,0,+1020632218.0ns,+1021357749.0ns,725531
h14,h21,2,9,16,0,+1020555248.0ns,+1021357873.0ns,802625
h16,h23,2,5,3539498,0,+1020367495.0ns,+1021495894.0ns,1128399
h8,h23,2,9,30560,0,+1020900475.0ns,+1021499361.0ns,598886
h2,h23,2,7,51863,0,+1020957319.0ns,+1021509651.0ns,552332
h12,h22,2,6,1910402,0,+1020295251.0ns,+1021533319.0ns,1238068
h14,h23,2,7,4150,0,+1021113437.0ns,+1021564104.0ns,450667
h10,h22,2,5,28708,0,+1021163830.0ns,+1021577844.0ns,414014
h8,h20,2,6,9899876,0,+1019547317.0ns,+1021628022.0ns,2080705
h5,h20,2,11,655876,0,+1020517122.0ns,+1021689183.0ns,1172061
h14,h20,2,6,2770898,0,+1020145040.0ns,+1021697825.0ns,1552785
h4,h22,2,3,4374,0,+1020698091.0ns,+1021976567.0ns,1278476
h15,h20,2,10,3701,0,+1021215718.0ns,+1022138907.0ns,923189
h1,h20,2,7,4831993,0,+1015213516.0ns,+1022276947.0ns,7063431
h14,h21,2,11,10273,0,+1021874155.0ns,+1022284541.0ns,410386
h9,h23,2,5,2164,0,+1021946659.0ns,+1022355752.0ns,409093
h15,h23,2,7,2898220,0,+1021189900.0ns,+1022450924.0ns,1261024
h15,h23,2,8,339203,0,+1021967311.0ns,+1022476761.0ns,509450
h10,h23,2,8,112817,0,+1022069944.0ns,+1022499769.0ns,429825
h16,h21,2,3,70843,0,+1022189084.0ns,+1022606710.0ns,417626
h15,h22,2,5,8554633,0,+1005487634.0ns,+1022653250.0ns,17165616
h2,h23,2,8,71191,0,+1021371591.0ns,+1022666862.0ns,1295271
h11,h21,2,6,10274,0,+1021610595.0ns,+1022781236.0ns,1170641
h7,h23,2,5,54122,0,+1021310770.0ns,+1022855378.0ns,1544608
h7,h20,2,11,7019,0,+1022053326.0ns,+1023008304.0ns,954978
h13,h23,2,8,8288,0,+1022705574.0ns,+1023115118.0ns,409544
h9,h22,2,8,66359,0,+1021842804.0ns,+1023172251.0ns,1329447
h14,h20,2,7,1171887,0,+1021495875.0ns,+1023172513.0ns,1676638
h4,h22,2,4,1764198,0,+1022178615.0ns,+1023172892.0ns,994277
h7,h20,2,10,3135,0,+1021730801.0ns,+1023194908.0ns,1464107
h3,h21,2,6,458501,0,+1022593270.0ns,+1023241890.0ns,648620
h7,h20,2,9,3899755,0,+1021397806.0ns,+1023311436.0ns,1913630
h10,h23,2,7,2395,0,+1021292226.0ns,+1023369094.0ns,2076868
h1,h23,2,10,8473,0,+1022958961.0ns,+1023370335.0ns,411374
h11,h20,2,12,3796502,0,+1020734858.0ns,+1023417453.0ns,2682595
h13,h23,2,7,788350,0,+1021533722.0ns,+1023497494.0ns,1963772
h5,h22,2,8,47336,0,+1021725238.0ns,+1023633107.0ns,1907869
h4,h21,2,6,294166,0,+1021686098.0ns,+1023679855.0ns,1993757
h12,h20,2,8,52570,0,+1021644872.0ns,+1023694473.0ns,2049601
