FromNode,ToNode,SourcePort,DestinationPort,Size,Priority,StartTime,EndTime,Duration
h22,h29,3,15,682,0,+1004205464.0ns,+1004213380.0ns,7916
h32,h30,3,10,35351,0,+1004204179.0ns,+1004213722.0ns,9543
h2,h6,1,6,564,0,+1003097067.0ns,+1004214153.0ns,1117086
h2,h20,2,12,569,0,+1001975713.0ns,+1004214518.0ns,2238805
h3,h11,1,6,641,0,+1003330013.0ns,+1004214803.0ns,884790
h17,h29,3,8,325,0,+1004208626.0ns,+1004215124.0ns,6498
h21,h27,3,7,40849,0,+1004198819.0ns,+1004215161.0ns,16342
h3,h6,1,8,543,0,+1003519086.0ns,+1004215840.0ns,696754
h6,h22,2,14,362,0,+1002479601.0ns,+1004216604.0ns,1737003
h23,h24,3,9,462,0,+1004214249.0ns,+1004216896.0ns,2647
h9,h22,2,10,539,0,+1002159651.0ns,+1004217648.0ns,2057997
h3,h1,1,9,500,0,+1003803838.0ns,+1004222577.0ns,418739
h24,h31,3,8,48581,0,+1004198033.0ns,+1004223289.0ns,25256
h28,h17,3,11,178045,0,+1004134834.0ns,+1004225020.0ns,90186
h27,h26,3,9,38869,0,+1004211036.0ns,+1004225077.0ns,14041
h10,h12,1,11,313,0,+1004161860.0ns,+1004225741.0ns,63881
h32,h28,3,5,808,0,+1004219793.0ns,+1004226350.0ns,6557
h26,h31,3,6,312,0,+1004220453.0ns,+1004226649.0ns,6196
h17,h27,3,12,344,0,+1004221594.0ns,+1004227991.0ns,6397
h17,h25,3,11,1588790,0,+1003877482.0ns,+1004228472.0ns,350990
h3,h1,1,10,399,0,+1003944876.0ns,+1004228826.0ns,283950
h8,h20,2,12,465,0,+1002477096.0ns,+1004229031.0ns,1751935
h24,h28,3,10,4740,0,+1004208369.0ns,+1004232389.0ns,24020
h15,h10,1,7,60,0,+1003224280.0ns,+1004232527.0ns,1008247
h23,h25,3,7,1504,0,+1004217104.0ns,+1004232670.0ns,15566
h2,h5,1,7,434,0,+1003158529.0ns,+1004233588.0ns,1075059
h17,h24,3,4,530,0,+1004157131.0ns,+1004233615.0ns,76484
h17,h27,3,11,148,0,+1004220695.0ns,+1004233753.0ns,13058
h24,h19,3,8,552,0,+1004085211.0ns,+1004236246.0ns,151035
h14,h21,2,15,1528,0,+1001972577.0ns,+1004238215.0ns,2265638
h26,h20,3,5,634,0,+1003323444.0ns,+1004241268.0ns,917824
h18,h31,3,9,513,0,+1004236107.0ns,+1004242524.0ns,6417
h3,h20,2,13,619,0,+1001941325.0ns,+1004244839.0ns,2303514
h3,h16,1,12,361,0,+1003536448.0ns,+1004245795.0ns,709347
h17,h28,3,10,937,0,+1004239774.0ns,+1004246339.0ns,6565
h11,h20,2,20,452,0,+1002133046.0ns,+1004247468.0ns,2114422
h1,h12,1,9,724,0,+1003199304.0ns,+1004248887.0ns,1049583
h22,h20,3,7,4014,0,+1003308546.0ns,+1004251647.0ns,943101
h1,h15,1,4,1258,0,+1003071511.0ns,+1004252599.0ns,1181088
h26,h32,3,6,49959,0,+1004237528.0ns,+1004252757.0ns,15229
h21,h32,3,9,612,0,+1004247275.0ns,+1004253633.0ns,6358
h16,h23,2,6,973,0,+1002228270.0ns,+1004253805.0ns,2025535
h2,h22,2,6,313,0,+1001954429.0ns,+1004254598.0ns,2300169
h32,h29,3,12,225,0,+1004250746.0ns,+1004254834.0ns,4088
h27,h21,3,7,594,0,+1002545073.0ns,+1004255693.0ns,1710620
h21,h23,3,13,599,0,+1004251640.0ns,+1004255848.0ns,4208
h28,h25,3,8,997,0,+1004251578.0ns,+1004256231.0ns,4653
h3,h5,1,9,44669,0,+1002826748.0ns,+1004258274.0ns,1431526
h3,h23,2,10,2444,0,+1002563645.0ns,+1004263373.0ns,1699728
h23,h28,3,4,880,0,+1004257405.0ns,+1004264557.0ns,7152
h9,h20,2,10,921,0,+1002188085.0ns,+1004268695.0ns,2080610
h4,h20,2,8,608,0,+1001983825.0ns,+1004271246.0ns,2287421
